!CSV A.01.01
!Keysight Technologies,N5247B,MY58422921,A.14.80.08
!Date: Wednesday, April 12, 2023 05:37:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
41260000000,-4.5980587,-42.131611,-53.920727,-152.59225,-16.617714,-72.344162,-8.4631977,103.98923
41320000000,-5.8311801,-67.735748,-59.536118,120.86234,-17.044811,-91.886391,-4.7810779,58.967934
41380000000,-3.9119859,-53.638046,-55.813343,-157.72945,-17.568653,-112.97752,-5.9610043,47.413391
41440000000,-8.95086,-66.736893,-56.61554,-157.65836,-16.79891,-138.31929,-5.2225127,-10.86176
41500000000,-4.1529627,-83.746475,-58.882973,-163.65729,-16.713619,-157.90904,-3.4122291,-19.98078
41560000000,-7.3811221,-68.077759,-54.90799,104.12244,-16.727428,179.09187,-6.897337,-60.432388
41620000000,-5.8560286,-111.03699,-57.704533,141.84488,-16.239313,149.16153,-3.8082895,-101.43256
41680000000,-4.4143701,-87.691452,-55.220367,103.55002,-16.040117,128.40376,-8.509017,-125.1881
41740000000,-7.1928248,-112.75916,-55.635681,102.86237,-16.711823,101.83794,-7.1769066,163.77191
41800000000,-3.2990487,-107.29456,-52.153988,51.99268,-16.846684,76.057655,-9.651906,135.15071
41860000000,-6.7195807,-100.12676,-53.46452,51.116653,-17.010904,51.989937,-6.1625404,61.817749
41920000000,-4.2217383,-121.3765,-52.234043,41.366489,-17.576284,32.857544,-5.2670422,52.106136
41980000000,-5.0246625,-102.89901,-54.862411,2.4571915,-17.872805,9.3771563,-6.0351548,5.9326196
42040000000,-7.5224299,-132.03856,-50.567074,-38.78994,-17.301332,-13.582157,-3.2922859,-14.165721
42100000000,-4.981925,-124.80861,-49.1422,-30.704638,-17.269684,-32.624615,-5.6167054,-36.868221
42160000000,-8.5943699,-134.07251,-48.800095,-63.345757,-17.270935,-60.341827,-4.9393787,-77.422821
42220000000,-5.6981807,-155.39426,-47.285683,-83.754425,-16.645262,-86.565941,-7.2924781,-99.726456
42280000000,-6.2893682,-155.18004,-48.879341,-134.838,-16.88928,-112.81904,-9.9121485,-164.88162
42340000000,-5.3011675,-165.05843,-50.518436,-153.05711,-17.401228,-138.61,-11.20075,142.7634
42400000000,-4.9912267,-159.16634,-47.808147,-167.86855,-17.890041,-162.49062,-8.0322447,76.01973
42460000000,-5.163672,-165.85657,-48.969002,158.6098,-18.391546,175.06891,-6.2667937,48.192047
42520000000,-4.6850333,-159.32878,-49.95969,126.50114,-18.684628,155.39587,-5.0766315,13.76428
42580000000,-6.1280451,-167.46405,-48.202599,115.16962,-18.738503,133.67947,-3.9407065,-3.4732983
42640000000,-5.4477201,-169.56708,-48.069908,96.854324,-18.456457,112.42292,-5.1494694,-33.560059
42700000000,-7.4468775,178.6078,-47.51561,69.251007,-18.28524,88.906876,-4.3598413,-57.280922
42760000000,-5.4100251,168.62228,-48.355675,47.808693,-17.864489,63.29565,-9.4212255,-83.803337
42820000000,-8.0485077,167.04559,-46.323769,8.1755934,-17.859465,37.422352,-9.189455,-155.84346
42880000000,-5.0428596,134.95576,-46.637402,-26.60704,-18.286888,6.4894733,-15.420118,152.0761
42940000000,-4.3076477,157.9669,-47.369152,-48.345238,-18.651146,-16.05179,-6.3898225,73.288223
43000000000,-6.1652765,137.09407,-48.534626,-66.063828,-19.400831,-38.711681,-6.2241526,60.478321
43060000000,-3.1509519,145.13651,-48.718605,-82.161415,-20.247974,-62.343693,-4.6306605,8.3925114
43120000000,-6.3737755,154.81482,-48.95311,-110.68051,-19.973145,-79.546272,-2.7357616,3.0895536
43180000000,-4.2302999,135.04646,-46.820831,-120.07107,-20.014978,-99.316101,-5.8934207,-26.957045
43240000000,-5.4984169,155.44756,-48.861942,-141.17554,-19.803974,-122.37963,-3.495708,-57.009884
43300000000,-6.7479272,116.33879,-46.900887,-178.52791,-18.881413,-146.70731,-8.4144297,-65.832367
43360000000,-4.5645142,134.32454,-45.942787,162.73769,-18.854156,-172.24147,-8.3914242,-159.40396
43420000000,-10.083158,95.745697,-45.649906,120.63971,-18.975632,158.20258,-12.421811,177.28072
43480000000,-2.9616501,91.720161,-46.987396,95.529503,-20.07589,125.46615,-5.3602114,70.7985
43540000000,-6.4587216,116.90598,-47.06319,74.113663,-20.372253,110.07306,-4.141911,74.032951
43600000000,-4.056426,78.368713,-47.942223,57.377388,-21.804913,85.25016,-5.6726007,18.603968
43660000000,-2.646822,110.69189,-48.947037,31.967594,-21.774574,63.167583,-1.6436408,6.0501032
43720000000,-7.6953611,93.174004,-49.35918,26.932423,-21.543682,48.767342,-5.023592,-4.7144427
43780000000,-2.8672714,95.79464,-46.939079,-13.580394,-21.723007,26.724907,-3.4779994,-50.937016
43840000000,-7.9481344,114.14541,-46.200371,-26.576138,-20.990717,3.487277,-5.4531946,-53.474327
43900000000,-4.5569067,70.464752,-47.137882,-57.392551,-20.335491,-23.858843,-8.9803123,-150.35706
43960000000,-6.195405,103.58299,-48.585537,-91.247925,-20.866665,-48.030167,-6.9582357,-161.45801
44020000000,-7.2481732,27.819107,-48.517479,-121.99245,-21.172974,-80.349411,-9.1852608,93.004341
44080000000,-2.4175994,61.82901,-49.7971,-142.57021,-22.083382,-104.8187,-3.1263256,83.003059
44140000000,-9.3949995,60.760044,-49.864685,-176.62236,-22.917278,-122.92842,-5.9189386,49.271912
44200000000,-2.7817307,37.87381,-51.079853,171.68971,-24.302334,-146.79549,-2.0645211,18.172611
44260000000,-3.9294765,72.784378,-50.99424,157.26707,-23.97974,-163.18333,-3.8494432,13.566276
44320000000,-5.8902788,38.861092,-49.1469,145.35907,-23.845798,179.54651,-4.362103,-37.027168
44380000000,-3.0304837,60.274933,-50.39418,114.0258,-24.088646,157.40648,-3.5042415,-44.071342
44440000000,-9.5241776,56.623722,-52.630295,102.84489,-22.899101,133.38019,-10.318413,-93.393486
44500000000,-4.4048147,34.847168,-49.328926,75.895111,-22.813816,109.02118,-6.4073195,-145.3965
44560000000,-8.810461,52.113541,-50.301277,29.997683,-23.164253,80.64341,-12.323722,145.13106
44620000000,-5.8875914,-5.1432753,-49.767181,6.6422119,-23.936523,52.303673,-4.3326693,95.938934
44680000000,-4.7909803,25.175699,-53.046696,-12.982577,-24.791626,32.552395,-5.5936623,74.368805
44740000000,-7.1991649,-4.7343545,-50.820278,-41.281918,-25.630737,12.960375,-3.5180962,34.161564
44800000000,-2.9644384,5.385859,-53.308884,-59.053967,-26.362259,-7.4792356,-3.7622042,22.804327
44860000000,-5.5914907,18.308395,-52.116196,-70.994232,-26.074488,-24.733677,-4.9889183,-15.792383
44920000000,-4.4960008,3.498493,-50.465,-85.394577,-26.028114,-42.135319,-4.091661,-32.610046
44980000000,-5.2252159,18.698576,-48.929863,-124.72924,-25.564999,-67.058563,-9.1419973,-71.138268
45040000000,-7.3858614,-4.182447,-50.898106,-143.92966,-24.606821,-92.167915,-7.5004568,-127.72346
45100000000,-6.1253071,-1.7673305,-49.719952,-179.85544,-24.999924,-119.55275,-12.720019,167.34505
45160000000,-9.4505863,-22.067036,-49.653618,154.86719,-25.671722,-146.78844,-6.1654282,107.32986
45220000000,-5.9227958,-36.173351,-51.000957,134.40721,-26.243677,-171.88698,-6.782063,75.971802
45280000000,-6.8097019,-35.224808,-53.425098,117.38385,-27.29818,169.40791,-4.1016879,38.280315
45340000000,-5.0837622,-45.38599,-53.219688,81.632576,-27.970165,147.99994,-4.5845766,24.218845
45400000000,-5.0260758,-37.061134,-51.003078,74.658646,-28.010155,129.2124,-5.0363903,-15.795161
45460000000,-4.9974675,-41.824036,-53.517715,44.399815,-27.930288,109.90783,-4.1781821,-29.624241
45520000000,-5.2327175,-35.346588,-51.576939,27.574272,-27.628012,86.678322,-9.5145731,-72.130928
45580000000,-6.3869586,-44.330284,-55.065865,5.8614321,-27.322866,60.635628,-7.6419754,-128.11789
45640000000,-6.254673,-43.013184,-51.734863,-45.206856,-27.561897,33.697414,-12.764534,153.28574
45700000000,-9.420331,-61.588799,-53.530457,-87.889526,-28.572996,3.6639073,-5.3171072,105.61423
45760000000,-6.3653421,-74.050415,-53.200176,-96.153694,-28.951878,-19.564646,-7.0975251,73.643852
45820000000,-9.1061153,-78.214584,-54.897785,-115.95899,-30.635859,-42.378635,-3.6716392,31.187679
45880000000,-5.1001215,-103.18295,-55.101299,-127.82175,-31.15737,-62.871563,-4.0230322,23.495403
45940000000,-5.4329748,-82.999931,-53.586491,-151.49422,-31.755983,-81.234978,-4.823482,-20.197796
46000000000,-6.407937,-104.93137,-57.791027,161.7234,-32.328487,-99.821075,-3.6073906,-36.437977
46060000000,-3.4493194,-92.060852,-55.905228,-168.10597,-32.183281,-121.57611,-8.2346077,-73.290741
46120000000,-7.1693964,-83.241302,-56.465485,145.09879,-32.656227,-148.93056,-5.766315,-132.15016
46180000000,-5.1812387,-104.881,-55.867836,87.431068,-33.026901,-175.77348,-10.381293,172.81215
46240000000,-7.4850965,-84.142097,-53.654701,63.948147,-35.675446,158.37434,-4.656354,108.00773
46300000000,-9.2011709,-140.61624,-52.75499,44.461102,-36.176949,133.6676,-5.4420667,87.263336
46360000000,-6.0408273,-118.13654,-54.928543,23.827467,-38.707245,117.5854,-3.9359584,38.109112
46420000000,-10.378736,-150.66574,-57.79472,11.250639,-40.774525,100.75184,-3.1693809,26.910606
46480000000,-3.9787288,-148.74574,-54.753418,-18.913803,-42.000679,86.414665,-4.7056441,-11.405398
46540000000,-7.8937273,-133.11911,-53.401203,-44.502575,-43.590549,74.851234,-2.5326149,-32.958141
46600000000,-4.434989,-168.22682,-54.091263,-59.738056,-45.300358,62.870785,-5.4433122,-54.133171
46660000000,-3.781184,-136.8116,-56.244247,-87.999496,-47.583031,73.785057,-5.3747602,-115.97598
46720000000,-8.5538616,-154.582,-52.966862,-92.648132,-46.734406,75.876221,-6.3041258,-148.74226
46780000000,-4.4461155,-152.74052,-55.767338,-129.91896,-46.24754,73.336998,-6.2977266,141.17297
46840000000,-9.5443459,-141.93098,-53.226944,-166.09,-44.175041,59.997578,-5.0603404,103.81998
46900000000,-6.4672284,173.12531,-52.232769,150.78223,-43.011593,43.545189,-4.4577665,59.859177
46960000000,-7.2278886,-164.84422,-52.51112,133.61577,-40.633526,31.856905,-3.1143451,38.027943
47020000000,-8.9501095,149.49554,-56.859138,114.47335,-40.27309,19.159405,-4.3228774,9.2599297
47080000000,-4.6465273,165.54015,-53.521904,83.580719,-37.662415,2.6168156,-3.0775056,-16.976839
47140000000,-7.9459133,161.75203,-58.873814,66.583344,-36.8559,-12.860376,-4.2880731,-42.637093
47200000000,-4.3139305,151.41254,-54.840702,29.401218,-35.01643,-35.900066,-4.3830595,-79.496414
47260000000,-5.2821889,165.41945,-54.498497,20.779333,-33.539528,-58.7635,-6.2301874,-114.5218
47320000000,-5.8897715,151.01538,-52.943035,-23.394854,-32.37759,-81.079796,-6.6893024,-178.69925
47380000000,-5.5939426,159.50952,-54.266396,-53.381084,-31.374748,-105.13821,-6.8586292,135.98891
47440000000,-8.161479,147.32726,-56.375893,-79.354836,-31.375925,-127.00279,-5.43015,79.905029
47500000000,-6.6555586,140.46159,-53.75351,-113.77052,-30.63018,-148.34976,-4.3013639,53.442337
47560000000,-8.7629213,133.11266,-53.302734,-135.89893,-30.246939,-167.30873,-4.2177191,14.595952
47620000000,-7.1031728,114.51309,-52.897175,-142.27916,-29.44763,175.35095,-2.6028404,-2.414659
47680000000,-6.9787498,111.50318,-56.391518,-154.19629,-28.623568,155.35796,-5.0756621,-28.244167
47740000000,-5.6455617,103.58208,-54.635742,176.60768,-27.194759,136.08728,-3.6179087,-68.031876
47800000000,-5.729351,108.56287,-57.223125,142.95969,-25.992092,113.30308,-5.9885378,-83.122849
47860000000,-5.7280941,100.33226,-55.736355,118.31957,-24.66507,88.873238,-8.6658087,-163.95644
47920000000,-5.0264144,107.07487,-52.320499,73.385788,-24.230782,61.83942,-8.2321358,161.703
47980000000,-6.9425216,109.14253,-54.875153,54.551121,-23.11565,36.00388,-7.5139651,70.608231
48040000000,-6.3909531,101.98189,-55.644413,19.279884,-23.136333,14.709141,-4.3820152,57.374901
48100000000,-8.6937084,102.22716,-53.954227,8.5987358,-22.718306,-8.3810339,-6.1502352,17.586464
48160000000,-7.9818454,76.037018,-63.917686,2.4505773,-22.084507,-31.104664,-2.6461601,-9.3102245
48220000000,-8.2727795,82.490204,-59.511486,-25.567198,-21.349627,-48.300488,-5.0494876,-18.144154
48280000000,-7.73736,49.694439,-54.636822,-51.901901,-20.457418,-74.902473,-5.3035126,-72.028481
48340000000,-4.8482294,58.023026,-55.803394,-77.30014,-19.716101,-101.04554,-5.765923,-84.362419
48400000000,-7.2198186,62.315128,-56.30542,-93.437279,-18.488243,-126.32248,-11.649533,-171.23325
48460000000,-5.1704121,51.336311,-57.391705,-140.35229,-18.630278,-154.05165,-8.6726894,144.82954
48520000000,-5.9967942,67.04261,-53.629478,-140.55597,-18.735346,177.61011,-7.6483893,60.696854
48580000000,-7.0919204,49.530613,-52.857819,-159.26115,-18.749937,155.46077,-3.229224,46.19698
48640000000,-5.9941835,60.773407,-53.255325,-166.84135,-18.790977,134.40947,-5.3461742,17.67831
48700000000,-10.750423,54.937683,-52.480782,149.42061,-18.749395,114.36446,-3.0540349,-17.344419
48760000000,-7.9048042,34.678638,-52.819061,137.94876,-17.77989,95.760094,-3.6366882,-22.993179
48820000000,-11.273422,34.780254,-53.960449,108.5571,-16.806997,72.827309,-5.897388,-70.578812
48880000000,-7.3111377,-0.68462229,-52.425625,78.804161,-16.209602,48.543236,-5.2859983,-97.629692
48940000000,-6.4046392,18.613556,-52.25386,40.933777,-15.459375,19.616343,-11.066958,-162.47942
49000000000,-7.9849763,-0.76940906,-50.341007,12.56239,-15.311508,-5.9473195,-6.3771119,137.75775
49060000000,-4.7592249,5.3286467,-51.825706,-10.839527,-15.952799,-34.612049,-7.1732502,84.372452
49120000000,-7.5192719,17.712639,-52.692879,-30.837379,-16.031387,-56.502884,-3.2156239,45.880558
49180000000,-6.6468506,-0.78426206,-55.339924,-53.588612,-16.751751,-75.907204,-3.5280068,26.136896
49240000000,-7.1374788,17.889032,-53.09985,-79.80587,-16.25547,-96.260818,-2.9281828,-3.2864065
49300000000,-12.198271,-8.0901937,-51.888863,-102.1835,-15.922399,-115.17427,-3.3543887,-21.796356
49360000000,-8.8900728,-14.651849,-53.807575,-112.69657,-15.075183,-134.47699,-4.3385587,-51.351086
49420000000,-13.407976,-28.433844,-51.297497,-135.13655,-14.315193,-157.26511,-4.5219054,-83.586166
49480000000,-7.716032,-55.803192,-49.70055,-175.81927,-13.236717,177.85649,-7.0402246,-126.82864
49540000000,-8.0676746,-42.596462,-49.512363,162.0753,-13.122386,151.79123,-6.84127,169.81047
49600000000,-6.9068604,-54.699718,-50.616379,141.58218,-12.969348,125.63113,-6.0779166,114.99671
49660000000,-5.6162276,-43.878769,-51.113312,114.14448,-13.217322,99.787956,-4.1087651,72.725609
49720000000,-7.9482436,-41.621304,-51.427914,85.002235,-13.644112,79.997009,-3.7990468,41.53149
49780000000,-7.3272047,-51.354744,-50.716927,78.82917,-13.740067,59.757019,-2.781316,15.302071
49840000000,-8.5945272,-42.025787,-50.45488,52.262688,-13.378503,39.981495,-3.1743255,-7.5775428
49900000000,-12.262116,-65.975174,-50.809132,36.715412,-12.672274,21.336542,-3.0678935,-34.991486
49960000000,-10.545632,-86.721878,-50.20113,13.649397,-11.771618,-0.5859555,-3.7687976,-55.95541
50020000000,-11.5213,-102.30678,-51.330578,-14.534477,-10.891788,-23.368113,-5.8979511,-97.429703
50080000000,-7.7126656,-123.67768,-50.18539,-36.253162,-10.087329,-50.9081,-5.8939314,-139.41025
50140000000,-6.1707339,-109.11706,-50.033474,-67.075569,-9.7482376,-75.818649,-8.5710983,153.97864
50200000000,-7.4567528,-106.43834,-50.47414,-101.45078,-9.9923096,-101.54743,-4.7056255,104.10025
50260000000,-5.8655629,-112.69563,-49.31197,-123.7149,-10.044441,-124.85656,-5.7822776,65.050522
50320000000,-5.9184556,-96.032608,-50.794849,-152.21211,-10.31947,-144.99493,-2.9168901,25.761961
50380000000,-9.6219893,-105.93934,-51.192253,-168.38136,-10.167821,-163.76204,-3.3829782,14.496865
50440000000,-7.5684056,-117.50632,-49.307232,174.9474,-9.4049501,174.05522,-4.2119985,-28.790272
50500000000,-11.276947,-115.55161,-51.000904,162.42467,-9.0219946,156.39447,-2.7731783,-42.065624
50560000000,-9.2972164,-165.17775,-49.988655,123.90903,-7.8403091,130.16273,-6.7298727,-63.226784
50620000000,-8.1486721,-146.73033,-48.026138,97.893883,-6.9971371,107.62852,-5.9744601,-126.12529
50680000000,-8.5212412,177.64468,-48.674496,68.995956,-6.3217373,77.584541,-10.355359,-150.98483
50740000000,-4.8397236,-171.52121,-49.875912,37.33765,-6.4733882,50.898613,-7.0191383,102.86645
50800000000,-6.3808293,-162.25937,-48.819878,16.765388,-6.4334707,27.165041,-6.2588964,88.005859
50860000000,-4.8359618,-170.40889,-50.804291,-9.8917665,-6.8922935,4.9777312,-5.9482722,22.173357
50920000000,-4.9603887,-149.86966,-50.300304,-23.289888,-6.4915919,-14.145382,-2.6960206,12.749231
50980000000,-7.8616223,-168.1474,-52.501625,-53.975109,-6.0543618,-31.668152,-6.24124,-11.225977
51040000000,-5.4129109,-161.93842,-49.830959,-85.340111,-5.4275975,-55.819588,-3.8965242,-55.994061
51100000000,-12.858438,-167.87007,-49.405926,-103.72637,-4.2774515,-77.561783,-5.8234134,-59.957272
51160000000,-6.1159267,143.4187,-48.862724,-127.67987,-3.5105903,-107.59097,-10.233012,-134.4388
51220000000,-7.5324364,169.52074,-50.468624,-170.98167,-3.0663822,-132.53151,-10.382967,-168.38179
51280000000,-6.7132955,121.15252,-51.039764,163.09178,-3.5595288,-164.80005,-9.6239166,76.417671
51340000000,-2.8158603,145.01563,-53.514484,136.00342,-3.7060733,170.00467,-5.504384,62.232128
51400000000,-6.9304328,149.99522,-52.646347,99.711685,-4.1842322,152.21347,-6.4318209,17.825516
51460000000,-3.2617888,136.58409,-56.683708,98.65744,-4.6176205,129.957,-3.013978,-4.5905638
51520000000,-4.2682233,165.85204,-53.695316,55.554016,-3.6614594,113.86129,-4.871696,-14.597177
51580000000,-6.9686685,134.16681,-56.537525,54.06517,-2.9367077,94.90213,-5.1516628,-61.545006
51640000000,-3.7686341,149.90704,-55.443184,26.025524,-2.2287226,70.231422,-5.1166973,-77.442192
51700000000,-12.389256,146.14713,-57.791607,0.26592177,-0.78699797,43.938316,-11.001804,-136.92719
51760000000,-4.9709177,105.66163,-55.534016,-23.769049,-0.75865865,14.213935,-8.3603325,163.08865
51820000000,-7.8846593,131.14752,-51.546879,-73.303589,-0.95112586,-13.389301,-9.517168,85.838722
51880000000,-5.7570457,71.359764,-56.050682,-78.182854,-2.1163418,-41.834938,-3.9910831,52.560604
51940000000,-2.6320484,104.60703,-57.356537,-124.33473,-2.3312731,-61.375008,-4.6462016,31.452621
52000000000,-7.5391984,95.815987,-62.499157,-85.316277,-2.795445,-77.029602,-3.2716656,-2.7084296
52060000000,-2.2329662,90.991646,-56.124107,-122.91033,-2.9062831,-97.419067,-2.864424,-14.950147
52120000000,-3.8894641,123.24601,-66.597862,-105.41799,-1.3987601,-114.39956,-4.6772738,-40.796974
52180000000,-6.6179767,86.75502,-60.634628,-165.69223,-0.47083217,-131.8504,-4.0985732,-74.50264
52240000000,-3.6713893,107.24646,-61.213081,179.44713,0.47515693,-157.34561,-6.5478897,-100.58034
52300000000,-12.45484,95.230614,-77.797844,-143.93326,1.9842288,174.20807,-8.5729313,-172.78343
52360000000,-4.6803885,67.240631,-62.985443,126.87457,1.8835948,145.65572,-7.726088,130.4614
52420000000,-9.3366642,87.864174,-61.344257,110.45815,1.4296894,118.13114,-5.4111905,71.430519
52480000000,-5.1525049,28.773838,-60.633705,90.584137,0.43590492,93.404099,-3.2906992,46.578674
52540000000,-2.7291331,60.978947,-58.621803,32.488174,0.51856095,73.864647,-3.5202892,23.873421
52600000000,-7.1841602,51.065166,-64.3498,13.852812,0.30602163,58.882488,-2.9600198,-4.6171279
52660000000,-2.6276555,49.262344,-63.799797,35.03442,0.41899997,40.174915,-2.8819177,-19.546034
52720000000,-5.1131773,75.359253,-63.573704,-57.5355,1.9509352,20.701921,-4.1350555,-45.529053
52780000000,-5.9492102,42.898537,-61.989895,-63.563358,3.2638326,2.9348092,-4.8893309,-78.45768
52840000000,-4.756743,64.205109,-63.359798,-50.189865,4.1024323,-25.528238,-6.7739763,-117.21832
52900000000,-12.827848,35.846897,-59.872009,-99.137657,5.5242052,-54.390079,-8.536375,-179.74292
52960000000,-5.6855478,24.463533,-62.177773,-91.252113,5.2934461,-79.585289,-7.2815175,120.08436
53020000000,-10.530083,31.458899,-59.327385,-130.28984,5.1162467,-107.61818,-5.385303,73.494957
53080000000,-5.9089322,-11.0776,-60.550327,-164.92213,4.6749945,-129.36324,-3.8605595,43.947895
53140000000,-4.6348109,12.34014,-63.206047,-148.9059,4.888895,-149.45456,-3.5752265,21.702305
53200000000,-6.7565246,-2.1380861,-59.945065,177.0717,4.7579732,-167.25977,-3.5383317,-4.394856
53260000000,-3.7113276,4.3041873,-68.507599,144.42993,5.5030265,172.06277,-3.6172552,-24.287653
53320000000,-6.2684455,18.422272,-64.981415,174.39438,6.6186156,152.45338,-5.3653884,-51.923073
53380000000,-6.7658663,1.3036854,-64.695625,112.17574,7.7682824,128.36438,-6.1619139,-90.829964
53440000000,-7.4717369,12.308536,-74.19989,-56.543537,8.9627867,102.5289,-9.4172449,-124.67575
53500000000,-11.608625,-17.721373,-63.755398,-26.200623,9.7620668,72.784805,-10.631555,149.09932
53560000000,-8.7848167,-27.828182,-70.070862,63.876102,10.048051,46.130646,-7.9576106,107.31759
53620000000,-11.623781,-47.401794,-62.599609,11.398258,9.7633419,18.929647,-7.4271326,60.085651
53680000000,-6.5106421,-64.065849,-69.254776,-105.24291,10.089947,-3.7278636,-5.2467761,29.513988
53740000000,-6.435914,-47.812714,-66.03611,126.8182,9.6755533,-23.982668,-5.4921398,4.2391739
53800000000,-7.1189365,-56.301113,-67.795982,-169.49065,10.400597,-43.957081,-4.9564695,-21.650463
53860000000,-5.2852817,-51.061882,-62.218658,-117.84115,10.917933,-65.097755,-6.1253242,-41.99456
53920000000,-6.9901948,-37.715641,-63.937901,171.32109,12.049425,-88.672348,-8.5194683,-78.516479
53980000000,-8.6932821,-54.253262,-60.935543,22.199661,13.100881,-115.39318,-10.993402,-114.50762
54040000000,-9.1088705,-50.432537,-63.434502,-165.07822,13.663888,-144.38756,-16.998816,152.39381
54100000000,-15.002028,-83.657509,-62.413162,44.17902,13.832877,-174.40163,-10.49606,90.466202
54160000000,-8.693017,-102.67407,-61.049721,30.199047,14.24782,160.91417,-8.6142311,48.618481
54220000000,-12.183052,-103.51144,-58.542236,-35.934566,13.737301,136.22403,-6.1664872,17.994085
54280000000,-6.6547012,-138.11574,-65.339417,20.131653,14.00519,111.94903,-6.1648779,-4.6977997
54340000000,-4.9565477,-108.65036,-69.347252,-39.948151,14.611993,91.118866,-5.8769536,-38.047035
54400000000,-9.0947628,-114.20895,-65.333809,-177.92737,14.60766,71.586113,-6.407155,-60.562721
54460000000,-5.160821,-120.51697,-66.562782,-103.13101,15.614189,47.382706,-9.2629852,-89.750671
54520000000,-7.3768544,-97.136337,-58.48037,-151.157,16.194149,21.388777,-12.276772,-149.62892
54580000000,-8.914753,-127.86583,-60.347588,159.3508,16.831589,-5.657609,-13.170277,141.13695
54640000000,-8.3250084,-109.04256,-65.462433,112.04263,16.709709,-31.861551,-9.6822548,73.08284
54700000000,-15.734752,-171.51143,-63.724754,9.7251005,16.881632,-62.492188,-6.4978595,39.672844
54760000000,-7.5281982,-171.29765,-63.024128,107.09968,16.921904,-86.415123,-5.7353797,8.3485584
54820000000,-10.666921,177.20984,-63.244793,46.654697,16.854113,-107.03765,-3.9079487,-17.348541
54880000000,-5.2600408,163.04381,-79.872513,-25.284464,16.672235,-131.78629,-4.3283291,-33.590908
54940000000,-6.0071568,-165.17972,-65.202087,48.995743,17.945581,-146.9837,-5.8313036,-63.62141
55000000000,-7.3416276,168.70277,-66.687073,-127.38264,18.158342,-170.26321,-5.3676167,-92.801758
55060000000,-4.3846173,-171.0584,-75.215508,-74.449982,19.276535,165.06296,-9.7121124,-120.45298
55120000000,-9.1863928,-162.33244,-58.395691,-33.318069,20.03092,138.36615,-9.732563,155.26906
55180000000,-6.8154025,179.52988,-66.391342,-55.776821,20.424837,109.89473,-10.971817,101.66169
55240000000,-11.25407,-155.35852,-64.419136,171.237,20.448973,80.922905,-5.1807456,37.154209
55300000000,-10.305574,124.04767,-65.456322,-171.90485,20.018013,54.967121,-4.1813478,28.531898
55360000000,-8.3415251,156.18385,-72.031708,97.220314,20.303183,29.472919,-4.7227707,-15.858969
55420000000,-10.754064,105.90464,-61.548805,160.94301,19.552572,5.4747992,-2.6446631,-27.737402
55480000000,-5.010695,127.89189,-75.218254,128.99617,20.98089,-16.862833,-4.8068314,-34.622169
