!CSV A.01.01
!Keysight Technologies,N5247B,MY58422921,A.14.80.08
!Date: Wednesday, April 12, 2023 05:33:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
40960000000,-4.8681259,-5.9512019,-51.639969,62.581833,-16.498955,86.858871,-5.9751153,-0.8304463
41020000000,-4.9411612,-10.62388,-48.009666,-21.995741,-15.859887,61.248177,-7.2001619,-40.416656
41080000000,-4.9403343,-15.354479,-51.451397,-69.46962,-15.409729,33.380592,-8.5209532,-93.198158
41140000000,-4.9971313,-19.829161,-52.268265,-109.43826,-15.528074,4.8798571,-8.0725908,-153.13741
41200000000,-5.0264668,-24.624352,-47.665424,-123.46827,-16.233213,-22.134537,-6.7292433,158.69084
41260000000,-5.0340056,-29.377987,-71.817528,179.60194,-16.90032,-46.147915,-5.5743504,121.59904
41320000000,-5.1149211,-34.506458,-54.747425,110.98502,-17.495111,-67.063683,-4.9699988,92.560692
41380000000,-5.0831494,-39.861523,-54.681217,-150.67862,-17.763615,-87.75251,-4.7397704,65.776871
41440000000,-5.099719,-44.844707,-46.931358,139.83688,-17.993124,-107.72958,-4.739707,39.782806
41500000000,-5.0406909,-49.365211,-54.328388,-150.73346,-17.381905,-128.44608,-5.0692105,10.637039
41560000000,-5.1358938,-54.805511,-58.285446,-88.001846,-16.760942,-150.81778,-5.7135024,-22.660486
41620000000,-5.1423826,-59.244995,-57.056896,-142.93491,-16.437372,-176.71843,-6.8972659,-64.361526
41680000000,-5.1447721,-64.321548,-46.524296,123.15302,-16.403521,154.64339,-7.8855238,-115.8884
41740000000,-5.2249656,-69.119461,-50.431862,121.22709,-16.636112,129.2227,-7.9344049,-169.34879
41800000000,-5.2538996,-74.569695,-50.478073,9.7328844,-16.935589,105.17151,-7.0436149,144.79129
41860000000,-5.2625246,-79.252617,-49.110947,-3.4693956,-17.792627,81.202415,-6.0752869,108.05862
41920000000,-5.3092008,-84.941612,-46.87381,62.916874,-18.047029,60.175388,-5.39956,77.439476
41980000000,-5.2808371,-90.602074,-51.412334,11.106441,-17.795031,38.212582,-5.0181456,48.96891
42040000000,-5.3100247,-94.911598,-49.777645,-17.554291,-17.668215,17.333216,-4.9127908,21.037081
42100000000,-5.2926764,-100.6103,-51.243134,-43.971977,-17.431252,-5.3827248,-5.2480235,-8.6204357
42160000000,-5.3479857,-105.09107,-58.912693,-51.691742,-16.994349,-29.168104,-6.2902393,-43.440231
42220000000,-5.3992844,-110.53535,-49.756042,0.26385364,-16.905373,-55.011929,-7.7407804,-86.578712
42280000000,-5.3386908,-115.34821,-51.288769,-106.76646,-17.035944,-81.947975,-9.1654882,-138.85674
42340000000,-5.4852157,-119.77633,-43.301865,-120.0776,-17.408297,-108.19256,-9.0073862,164.8877
42400000000,-5.4895215,-125.60441,-55.134373,-132.8575,-17.837997,-131.89561,-7.6183004,119.0529
42460000000,-5.5385394,-130.07764,-46.307751,-166.1667,-18.39152,-154.49272,-6.2683845,82.131676
42520000000,-5.6128945,-136.44772,-55.332809,173.96219,-18.589342,-177.5686,-5.2853103,52.414021
42580000000,-5.4891076,-141.51036,-46.454002,108.08051,-18.663429,161.88002,-4.9193873,24.575254
42640000000,-5.5577745,-146.16882,-44.018021,104.88901,-18.469669,140.08119,-5.0469341,-3.3349271
42700000000,-5.544385,-151.40866,-47.657242,143.86548,-18.31953,115.86208,-5.854486,-33.733646
42760000000,-5.5818696,-156.29901,-49.217365,68.05764,-18.141621,93.324425,-7.5028558,-71.234634
42820000000,-5.5683479,-161.56284,-48.942566,6.8444271,-17.928913,66.276123,-9.7854776,-121.21754
42880000000,-5.5306106,-165.59975,-51.038673,-19.770073,-18.17975,40.456646,-10.303424,173.3158
42940000000,-5.583077,-171.1554,-45.684132,-24.273869,-18.51803,14.376697,-8.2362776,119.78129
43000000000,-5.5031109,-176.88358,-44.616005,-36.931313,-18.934162,-8.750597,-6.1722798,81.256721
43060000000,-5.6080079,179.05507,-48.486927,-40.433674,-19.281755,-30.444016,-4.8604522,51.471336
43120000000,-5.6609626,173.14284,-54.357117,-69.396393,-19.578594,-51.934708,-4.3305922,25.248709
43180000000,-5.6173429,167.66269,-54.357349,-135.59821,-19.708221,-74.029358,-4.3423133,-0.38108236
43240000000,-5.6106849,163.22583,-46.677059,-122.11657,-19.502296,-94.030037,-5.0903316,-28.14719
43300000000,-5.5551476,158.37486,-46.143703,-148.98981,-19.291679,-118.88116,-6.6393275,-62.359039
43360000000,-5.6265483,153.26163,-43.743694,-170.89322,-19.076132,-143.41533,-8.9029551,-108.315
43420000000,-5.6427822,148.54018,-43.913452,161.71512,-19.226706,-170.60411,-9.9353952,-174.09624
43480000000,-5.5809417,144.244,-44.469379,145.94635,-19.642746,162.99292,-7.6899595,128.59029
43540000000,-5.6407762,138.1373,-48.151131,80.746368,-20.165953,137.40555,-5.5280766,88.475891
43600000000,-5.6394825,134.2265,-48.523884,113.78221,-20.799364,116.58584,-4.0877571,58.691994
43660000000,-5.7824197,129.11542,-47.806282,69.363853,-21.125256,93.990509,-3.5201254,33.854107
43720000000,-5.6744409,123.20595,-52.085411,33.844044,-21.592667,73.835732,-3.4929178,9.9951725
43780000000,-5.6878486,119.00897,-52.263947,14.786959,-21.212061,53.764736,-4.0422807,-14.969893
43840000000,-5.7082005,113.88853,-45.40345,-17.629547,-21.160521,31.271564,-5.2494659,-44.657246
43900000000,-5.6913085,109.54314,-45.258244,-36.018581,-20.970528,6.63379,-7.298717,-83.957405
43960000000,-5.7067013,105.04697,-47.244164,-40.156906,-20.762924,-19.489027,-9.2347002,-143.87393
44020000000,-5.6448231,100.45027,-44.906487,-68.756058,-21.134426,-46.655918,-7.8052573,151.83949
44080000000,-5.8061023,96.247612,-50.630878,-83.818863,-22.102041,-71.355827,-5.5033989,106.75835
44140000000,-5.7933302,90.264915,-51.505703,172.23413,-22.897478,-95.37928,-3.9556391,74.989113
44200000000,-5.6486697,86.696907,-54.083237,177.81705,-23.485268,-113.49319,-3.2539151,49.472931
44260000000,-5.8241487,81.768082,-48.151489,-143.73575,-23.82251,-134.97745,-3.0840814,26.429184
44320000000,-5.7155313,76.27314,-49.981628,164.28043,-23.966173,-154.28313,-3.3883185,3.7389445
44380000000,-5.7253294,72.293861,-49.698517,172.48137,-23.713285,-174.40077,-4.4045391,-22.256456
44440000000,-5.7382545,66.888435,-45.065536,142.6053,-23.147749,162.88864,-6.2277164,-55.666569
44500000000,-5.6868911,62.574581,-48.278561,139.09276,-23.11149,137.03545,-8.9414701,-106.53391
44560000000,-5.7270141,58.223537,-48.67981,98.496986,-22.893366,112.0927,-9.3029566,-177.30927
44620000000,-5.7038374,52.802959,-45.562645,63.361256,-23.919094,86.827599,-6.7375646,126.9327
44680000000,-5.6907887,48.878689,-48.587597,44.311291,-25.016432,60.36948,-4.7009144,90.751183
44740000000,-5.7545047,43.895199,-51.759285,19.235266,-25.935122,42.208019,-3.6911123,64.145515
44800000000,-5.6605449,38.834038,-52.220623,4.7534642,-25.95064,22.804188,-3.3387733,41.26252
44860000000,-5.6914129,34.621174,-52.846821,-55.631111,-26.158621,5.3552089,-3.5736279,19.733236
44920000000,-5.7028708,29.208187,-54.255753,-43.217308,-25.561712,-13.91592,-4.4531169,-4.7278342
44980000000,-5.6818037,24.001556,-51.440941,-89.472908,-25.401382,-36.53199,-6.2187347,-35.454247
45040000000,-5.6761961,19.411438,-49.380852,-123.40521,-24.824772,-61.34359,-9.5790968,-82.739838
45100000000,-5.6565781,14.489264,-50.32011,-104.06535,-24.954374,-90.129692,-11.200713,-162.64557
45160000000,-5.6433296,9.8902302,-51.049541,-154.69733,-25.684347,-117.32755,-7.9350615,133.14325
45220000000,-5.7326317,4.8765683,-48.156807,136.18129,-26.341696,-143.16182,-5.4253616,95.319664
45280000000,-5.6799879,0.17246239,-50.527809,115.04563,-27.664879,-162.22005,-4.2453084,68.31884
45340000000,-5.7364106,-4.823987,-47.55278,134.06631,-28.015755,177.8905,-3.7861223,45.177887
45400000000,-5.7403336,-9.6282492,-52.314728,106.70493,-28.00515,157.86163,-4.0334716,23.37878
45460000000,-5.7252922,-14.682473,-44.770012,79.276726,-27.970741,140.89268,-4.9030328,-2.058516
45520000000,-5.7110457,-19.856419,-49.910744,5.4162374,-27.743101,117.34167,-6.7959146,-34.468876
45580000000,-5.6967854,-24.200779,-60.962654,106.5014,-27.355688,90.822449,-10.266404,-87.52845
45640000000,-5.7906542,-29.774595,-47.822388,17.366894,-27.323223,62.735897,-10.615306,-170.9032
45700000000,-5.7495222,-34.430927,-49.336018,-60.437481,-28.265919,33.536007,-7.244215,129.50908
45760000000,-5.8599067,-39.294064,-50.269333,-75.945679,-29.408295,9.3297796,-4.8771224,93.693085
45820000000,-5.7971196,-44.528538,-53.208332,-112.46567,-30.766821,-9.7445631,-3.9519732,67.293991
45880000000,-5.8302069,-48.89859,-55.439503,-84.116417,-31.252157,-31.996241,-3.5916154,43.979866
45940000000,-5.8631549,-54.243328,-49.047344,-80.802528,-31.465784,-49.701771,-3.7587287,21.545441
46000000000,-5.8388567,-59.044178,-65.514557,-27.708643,-31.905602,-72.225342,-4.5826769,-4.8057113
46060000000,-5.9702897,-64.237648,-65.681061,-65.545418,-31.996607,-91.327469,-6.0169921,-40.164162
46120000000,-5.8943977,-69.664215,-49.948704,168.49541,-32.280682,-117.45528,-8.2192183,-91.767838
46180000000,-5.9642015,-74.282143,-54.782059,-169.27679,-32.87999,-144.68005,-8.3028517,-162.30437
46240000000,-5.9955597,-80.175186,-58.881432,-39.869637,-34.84798,-172.36372,-6.0852299,141.76216
46300000000,-5.9229274,-84.74585,-59.956776,65.567413,-37.733097,165.95107,-4.3280649,103.37929
46360000000,-6.0938778,-89.242569,-57.95927,2.1953704,-37.786682,150.73276,-3.4100132,75.556107
46420000000,-6.0218725,-94.273041,-53.842762,59.602142,-40.093437,133.2531,-3.1016309,51.641609
46480000000,-6.1169457,-99.244179,-80.578514,97.645493,-44.691582,117.76543,-3.1314862,29.006823
46540000000,-6.0935054,-104.87276,-64.781631,54.029781,-44.182259,97.025063,-3.612299,4.1243839
46600000000,-6.0933304,-109.45873,-56.115509,-10.044682,-44.060692,90.186317,-4.5865984,-27.256445
46660000000,-6.1240044,-114.71487,-51.355282,-62.827938,-47.378632,94.486732,-5.9697156,-68.286751
46720000000,-6.1781888,-119.75208,-51.148369,-73.484688,-44.661327,100.66499,-7.1875157,-126.07758
46780000000,-6.2386727,-124.99973,-48.910618,-117.49453,-45.995628,89.580292,-6.2468233,173.54953
46840000000,-6.2898407,-131.16858,-58.351318,-96.80883,-46.749905,92.1017,-4.6802163,127.90641
46900000000,-6.2577791,-135.67697,-53.809811,-148.53674,-44.850224,82.53019,-3.5936244,94.576828
46960000000,-6.3458567,-141.01138,-55.383354,-128.23042,-42.806007,55.224369,-3.0544977,68.172089
47020000000,-6.3438492,-146.00067,-56.839233,168.00378,-41.239742,54.602898,-2.9237838,44.343124
47080000000,-6.4401274,-150.95248,-51.659939,120.2989,-38.586201,48.332569,-3.1101763,20.03731
47140000000,-6.5160556,-155.76471,-52.484356,126.15541,-36.439053,14.864327,-3.7142544,-6.9683018
47200000000,-6.5684452,-160.95596,-51.710659,159.79375,-35.311974,2.4521589,-4.8846421,-40.658844
47260000000,-6.6924615,-166.74757,-53.421673,51.184784,-33.834106,-25.642965,-6.4411812,-86.594902
47320000000,-6.739768,-172.08119,-52.068726,-2.756602,-32.804729,-51.75573,-7.3049002,-146.06398
47380000000,-6.7695379,-177.19975,-53.188435,-72.361443,-31.731722,-76.000572,-6.2702246,156.93608
47440000000,-6.762825,177.53322,-56.67382,-155.73201,-31.907063,-95.418091,-4.8113661,115.16122
47500000000,-6.8907022,171.32008,-58.827911,118.72327,-31.233965,-116.16925,-3.849452,83.336578
47560000000,-6.7607923,166.40117,-55.635502,-129.16112,-30.974844,-132.76376,-3.4175951,56.786247
47620000000,-6.8958654,161.88838,-54.746765,-159.71361,-30.121445,-150.38181,-3.3980086,31.799643
47680000000,-7.028038,156.96928,-55.710617,-96.266167,-28.745964,-168.20332,-3.7620616,6.4663682
47740000000,-6.9891505,151.57785,-53.536709,-107.92196,-26.907501,171.65678,-4.7848983,-23.41419
47800000000,-7.1471901,147.03719,-52.892006,139.8373,-25.660343,148.19637,-6.5513434,-63.302181
47860000000,-7.202692,140.8504,-63.374321,171.24055,-24.232435,120.32661,-8.6841345,-118.83385
47920000000,-7.3023772,135.761,-49.528934,123.51595,-23.593203,95.560921,-8.4946442,173.56448
47980000000,-7.3895988,130.1221,-56.745281,123.84428,-23.523409,68.602768,-6.5035005,122.82446
48040000000,-7.3246822,124.6084,-51.657959,74.499329,-23.335114,43.895397,-5.033679,86.462463
48100000000,-7.4219656,119.87792,-54.435707,-8.6599932,-22.863482,23.978138,-4.1869502,58.23793
48160000000,-7.4380217,114.40016,-51.098351,65.613976,-22.297295,4.4262023,-4.0372338,32.381336
48220000000,-7.3784895,109.75835,-53.609261,4.0051694,-21.630041,-17.161465,-4.2764721,5.6820216
48280000000,-7.4894214,105.27303,-52.756367,1.6613256,-20.333389,-39.941673,-5.3589511,-24.501387
48340000000,-7.5708776,99.643349,-53.151562,-53.891956,-19.250925,-65.027847,-7.383091,-65.054863
48400000000,-7.5559649,95.028992,-61.543915,11.187789,-18.583897,-92.796158,-9.7393751,-124.65645
48460000000,-7.7517533,89.240417,-52.034489,-80.385384,-18.280264,-121.48507,-8.9821119,164.11238
48520000000,-7.6787338,83.404373,-52.432697,-170.43849,-18.402306,-148.15698,-6.4410553,113.51878
48580000000,-7.7187071,78.284233,-55.952347,-143.21179,-18.549862,-171.21609,-4.7717228,78.290138
48640000000,-7.7152605,72.575905,-52.144459,-145.61519,-18.587532,165.98521,-3.8667991,50.773712
48700000000,-7.6193233,67.302788,-53.144676,152.32065,-18.483398,147.03735,-3.6025195,25.70237
48760000000,-7.6499872,61.786076,-57.40427,150.2202,-17.921814,125.74409,-3.8853772,-0.17503124
48820000000,-7.5717688,57.095573,-64.320145,-171.51337,-17.066135,103.97296,-4.6860733,-29.627859
48880000000,-7.7043028,52.093346,-50.955734,113.37611,-16.15583,80.323616,-6.259541,-68.878136
48940000000,-7.7253308,47.023033,-45.81353,69.140976,-15.488379,53.049942,-8.0449371,-124.1434
49000000000,-7.7390633,41.757641,-47.344955,63.289345,-15.390924,25.504015,-7.6658936,169.18188
49060000000,-7.7878675,35.715816,-52.781502,48.96151,-15.576466,-1.3141992,-5.5231414,118.88218
49120000000,-7.7743049,29.901377,-55.585247,0.54519981,-16.076422,-24.379786,-4.0441217,83.055504
49180000000,-7.7416778,24.254034,-49.526306,-20.784702,-16.342024,-44.058876,-3.1346149,55.452286
49240000000,-7.7295432,19.058811,-52.969059,-46.311455,-16.413416,-64.043732,-2.8518069,31.452488
49300000000,-7.684216,13.058434,-51.848438,-42.825611,-15.970449,-83.031555,-2.911232,7.646771
49360000000,-7.5713201,7.6289091,-48.761837,-94.88678,-15.258182,-102.02765,-3.3878107,-17.64757
49420000000,-7.5488148,3.485539,-51.65934,-115.20035,-14.448233,-124.60824,-4.5688033,-49.637215
49480000000,-7.6921391,-2.085083,-48.170212,-142.032,-13.527843,-148.53227,-6.1961288,-93.119324
49540000000,-7.5670276,-7.3444324,-56.752182,-172.54054,-12.896605,-176.44711,-7.335104,-154.35226
49600000000,-7.701508,-12.762924,-52.465309,149.35272,-12.945912,156.55719,-5.9031081,146.14619
49660000000,-7.6308908,-18.378141,-48.267014,152.70135,-13.463582,131.75822,-4.2466774,104.12653
49720000000,-7.5742888,-24.115042,-48.087139,107.85337,-13.769069,110.3908,-3.1572309,73.060387
49780000000,-7.5959597,-30.092442,-49.427277,112.37779,-13.917394,91.896965,-2.644846,48.44043
49840000000,-7.3561196,-35.773026,-47.995445,91.910957,-13.670609,73.168571,-2.5285146,25.76833
49900000000,-7.3536577,-40.422131,-49.436295,28.951904,-13.178339,54.802612,-2.7738323,2.9421144
49960000000,-7.3171434,-45.65041,-54.787094,59.554428,-12.28952,35.20686,-3.5892124,-23.16526
50020000000,-7.262959,-50.305763,-45.392006,-19.091722,-11.159887,13.016746,-4.948668,-57.661373
50080000000,-7.3678136,-55.593777,-53.189785,-40.488689,-10.227946,-13.254391,-6.9090838,-105.38462
50140000000,-7.2792373,-61.247593,-51.372623,-55.331306,-9.7942181,-41.033714,-7.5582004,-171.41983
50200000000,-7.2835555,-66.143715,-50.642792,-69.001968,-9.8122807,-67.694176,-5.7677484,132.6524
50260000000,-7.2357464,-71.936424,-48.543114,-128.11977,-10.219759,-91.393921,-4.1516609,93.945534
50320000000,-7.1505523,-77.509872,-46.026157,-137.87782,-10.415055,-111.8858,-3.2439198,66.28286
50380000000,-7.0902262,-83.009369,-50.580334,-123.89831,-10.353069,-131.18977,-2.96891,42.522289
50440000000,-7.0189466,-87.98774,-47.407764,-125.71922,-9.912981,-149.70863,-3.0610871,19.868866
50500000000,-6.9368391,-93.080299,-46.101635,-158.40839,-9.1557236,-168.93556,-3.6569357,-4.0550947
50560000000,-6.8716679,-97.588272,-49.599117,-169.26636,-8.053072,169.47656,-5.0643201,-33.743397
50620000000,-6.9278054,-102.9339,-47.716099,153.41789,-6.9741211,143.96358,-7.4863496,-75.512718
50680000000,-6.75211,-107.5825,-52.532021,83.715363,-6.2467403,116.34418,-9.9230833,-142.29604
50740000000,-6.770812,-112.59537,-46.200424,67.402451,-6.1223373,88.56646,-8.2377501,147.69357
50800000000,-6.7704782,-118.6558,-53.109344,7.5988603,-6.3752384,62.873222,-5.8332777,102.77459
50860000000,-6.6693397,-123.48383,-48.1689,40.358707,-6.6542525,40.747417,-4.4306879,71.597717
50920000000,-6.6967106,-128.72264,-50.019928,1.0575354,-6.6274676,20.61245,-3.9356663,46.846127
50980000000,-6.6276097,-134.15652,-45.353935,2.9083314,-6.2422504,1.1935966,-4.0014725,23.824162
51040000000,-6.5665178,-138.97046,-50.074837,-45.57547,-5.4268012,-19.382694,-4.8035364,-0.62564182
51100000000,-6.3804317,-144.17392,-45.114586,-80.319572,-4.4177036,-42.372936,-6.7202778,-32.559063
51160000000,-6.3826933,-148.23776,-59.10165,-10.961378,-3.547421,-68.511185,-10.222077,-80.421028
51220000000,-6.4973898,-153.68796,-54.969482,-123.6966,-3.0973232,-97.115295,-12.282186,-164.95596
51280000000,-6.3227968,-159.16914,-52.914593,-164.18086,-3.1775053,-124.72972,-8.4255695,128.41394
51340000000,-6.3159189,-162.72833,-56.083931,-162.61086,-3.555589,-149.29355,-5.7357001,90.349342
51400000000,-6.2981238,-168.24429,-50.954895,113.31108,-3.9169521,-171.08817,-4.5284238,62.585571
51460000000,-6.2254415,-173.30353,-50.191761,121.42097,-3.9028313,169.33002,-4.0415792,39.43811
51520000000,-6.3308854,-178.3537,-49.695793,106.58459,-3.4791183,149.43347,-4.2236052,15.859187
51580000000,-6.205224,175.79729,-51.818913,113.01419,-2.7520947,128.70947,-5.0318117,-10.945554
51640000000,-6.133287,171.32654,-52.118988,45.789383,-1.8100451,105.48541,-6.9111099,-45.548546
51700000000,-6.1406999,166.28328,-56.767521,39.160545,-1.0364304,78.467812,-9.546586,-100.81577
51760000000,-6.023572,161.30508,-50.212479,34.315479,-0.72682291,50.10762,-9.4332218,-175.76364
51820000000,-6.09516,156.77876,-57.102375,-73.263977,-1.0473329,22.777916,-6.5765653,128.92712
51880000000,-5.9591455,151.61296,-47.133087,-64.329094,-1.507046,-0.79605907,-4.6519885,93.412254
51940000000,-6.1198335,147.8466,-49.195103,-90.03521,-1.9412811,-21.791454,-3.7370973,65.976158
52000000000,-6.1873908,142.13655,-63.167374,113.46046,-1.9735813,-40.615028,-3.3389063,42.95163
52060000000,-6.1067591,136.98204,-50.817261,179.66031,-1.7285837,-59.249584,-3.457531,20.481779
52120000000,-6.1505814,132.55656,-57.949474,-9.837059,-1.0064327,-78.405663,-3.9520929,-4.1952367
52180000000,-6.162291,126.25999,-76.467552,7.8864918,-0.079107642,-100.10114,-5.0048194,-34.192974
52240000000,-6.0633216,122.05714,-54.826988,140.44347,0.91355425,-124.24482,-6.7957716,-76.477615
52300000000,-6.147121,117.03139,-51.740551,79.019569,1.5960642,-151.67627,-7.8802958,-135.84868
52360000000,-6.1013789,111.68326,-56.236553,-98.226753,1.7441632,-179.44377,-6.8625593,162.70457
52420000000,-6.11731,107.01893,-63.744068,-82.221558,1.4243382,155.0052,-4.9274774,117.14034
52480000000,-6.1477733,102.21111,-52.002548,115.83042,1.0502772,132.88512,-3.7379615,85.776909
52540000000,-6.1743617,98.156784,-67.467293,162.50749,0.90921521,112.89818,-3.1493218,59.281212
52600000000,-6.2759185,92.563354,-58.448471,-175.18791,1.0878586,94.268181,-2.9808424,36.792858
52660000000,-6.2566776,87.163589,-52.030861,103.96423,1.588793,75.487152,-3.1573255,13.968182
52720000000,-6.3378844,82.070343,-47.254314,38.04591,2.4287601,55.873249,-3.7291362,-11.440099
52780000000,-6.311687,76.434006,-60.609753,96.953041,3.5199075,33.799633,-4.782454,-41.882896
52840000000,-6.3569317,71.149628,-51.74596,-140.78281,4.5600805,8.687315,-6.5858431,-84.214615
52900000000,-6.3377891,65.770157,-51.230629,-4.2023025,5.2278762,-18.501198,-7.9114203,-142.02419
52960000000,-6.3600287,61.049694,-61.735191,-23.91308,5.4006047,-45.889767,-7.0500431,157.24898
53020000000,-6.4037156,55.428089,-57.957054,-55.361809,5.2383575,-70.944412,-5.2195997,113.53693
53080000000,-6.4018049,50.909431,-61.910034,121.83563,5.0564365,-93.292992,-4.1021571,81.647781
53140000000,-6.5711269,45.597439,-56.750336,18.739832,5.0973997,-113.60356,-3.4726257,55.817364
53200000000,-6.6533656,39.719578,-55.508503,-24.707563,5.4680657,-132.82657,-3.322247,33.729576
53260000000,-6.6925054,34.553619,-59.969563,163.51256,6.1695147,-152.5657,-3.6468291,10.255629
53320000000,-6.7932134,28.799578,-66.959023,163.34962,7.1443734,-173.75223,-4.3722391,-15.506758
53380000000,-6.7777681,22.936476,-63.470058,67.863281,8.2689152,162.58138,-6.186028,-47.048256
53440000000,-6.8625822,17.580175,-65.194389,175.13028,9.2675095,136.14636,-8.9406977,-93.727058
53500000000,-6.8468881,11.678139,-50.900581,4.2934895,9.8479166,108.24725,-10.669275,-162.3634
53560000000,-6.850482,7.2354755,-57.263668,85.699203,9.9667835,81.084938,-8.543273,134.03404
53620000000,-6.9829664,1.8711436,-52.717957,-77.074188,9.913928,56.26165,-6.3007393,94.86142
53680000000,-6.9102526,-3.4218547,-57.875023,-74.989189,9.934103,34.030392,-5.0946484,65.431168
53740000000,-7.1161566,-8.3498831,-54.764339,80.211838,10.220407,12.93257,-4.5130515,41.494213
53800000000,-7.0605063,-14.808583,-55.405792,-126.36025,10.82055,-8.1664095,-4.712389,19.295256
53860000000,-7.1084766,-20.472822,-55.879917,-101.03009,11.682016,-30.36474,-5.6543269,-5.1462688
53920000000,-7.3160892,-26.557255,-58.498825,-32.19574,12.679729,-54.472984,-7.8013873,-33.492813
53980000000,-7.1620545,-32.419937,-64.783691,74.452324,13.559437,-81.277336,-12.443835,-76.588036
54040000000,-7.263597,-37.785759,-65.594124,61.630772,14.104408,-109.49419,-16.443132,-169.40414
54100000000,-7.1488991,-44.228432,-53.485172,72.412102,14.234205,-136.92708,-10.884954,117.03799
54160000000,-7.1023197,-48.122513,-53.529816,-129.68987,14.150168,-161.96198,-7.3549132,82.722893
54220000000,-7.2845359,-54.383972,-63.985512,100.50672,14.132319,174.70732,-5.7884092,56.567616
54280000000,-7.1164742,-59.552586,-63.482479,157.70377,14.401227,153.23831,-5.1734724,33.083717
54340000000,-7.4135218,-65.082359,-58.59396,24.050388,14.943241,131.48318,-5.4526658,10.743798
54400000000,-7.4704037,-72.541191,-64.781952,151.92986,15.731956,108.53715,-6.6571445,-15.153586
54460000000,-7.4522357,-77.936554,-53.534786,23.459711,16.64278,83.513901,-9.2176533,-48.24641
54520000000,-7.5815659,-83.754654,-55.949242,-36.252789,17.398609,56.190742,-14.261174,-105.827
54580000000,-7.4469233,-90.179214,-60.403961,-33.557217,17.681505,27.87285,-12.883224,158.07713
54640000000,-7.5562477,-95.984154,-56.357567,118.03344,17.624306,0.98904949,-8.2764044,107.70457
54700000000,-7.4578285,-102.11427,-51.315762,128.53679,17.426218,-23.135036,-5.7661228,76.483727
54760000000,-7.5083871,-106.81463,-58.833733,-137.77185,17.419168,-44.814354,-4.5515552,52.361519
54820000000,-7.6369615,-112.2394,-67.875664,114.15397,17.659815,-64.971893,-4.138351,30.435139
54880000000,-7.7730503,-117.81369,-53.781956,138.2027,18.326132,-85.247849,-4.3353529,8.8104181
54940000000,-7.9597325,-123.65663,-56.534828,-108.54552,19.3085,-106.34976,-5.1561079,-16.051178
55000000000,-8.0993633,-129.75337,-55.278488,-75.986839,20.470919,-130.2123,-7.0274839,-47.541477
55060000000,-8.3844147,-134.85124,-79.267746,33.069195,21.602083,-156.85092,-10.226563,-95.744591
55120000000,-8.4506102,-141.88602,-54.129921,140.5323,22.362272,174.37236,-11.036617,-173.5074
55180000000,-8.4708214,-146.61174,-62.95052,-88.683365,22.722424,146.30063,-7.7843609,127.45757
55240000000,-8.5878286,-151.34254,-53.024433,-127.09765,22.828474,120.35288,-5.462338,90.894012
55300000000,-8.8365641,-156.71072,-57.583401,-139.54672,23.094835,96.840271,-4.1458254,64.413315
55360000000,-9.1264067,-161.08488,-62.758701,-178.00534,23.507069,74.238235,-3.7276442,42.021145
55420000000,-9.5269928,-164.2486,-56.265553,-15.165435,24.41205,51.518642,-3.8457599,20.609386
55480000000,-9.9114513,-166.72656,-51.925762,-84.194923,25.649237,27.497305,-4.3844957,0.43766296
